36.835593,7.747115999999999
36.902078,7.759671
35.394605,5.356369
36.754445,5.077291
35.691004,-0.643285
36.786252,3.056426
-8.790254,13.280717
-8.898443,13.354757
6.362626999999999,2.419055
-21.41648759404353,25.62780647240804
-19.98277,23.424823
-17.78508,25.173118
-22.42722,26.706388
-21.15444,27.50431
-24.66125,25.948994
12.387714,-1.485799
-3.410005,29.36838
5.136491,10.529372
7.316927,13.581657
6.019548000000002,10.02028800000004
0.515058,25.19197
-5.25768,14.855763
-5.816300000000001,13.463697
-4.590629,15.165701
6.732163999999999,-3.485284
14.63629,38.83708
6.041937,37.548454
6.257222,37.575833
13.464244,-16.60375
5.570781,-0.179732
6.693563,-1.62395
10.895562,-1.090954
6.61111,0.468056
7.340467,-2.333243
10.062227,-2.49881
-1.477993,36.944661
-1.066205,34.477055
-0.531834,34.466748
-1.176645,36.894705
-0.674325,34.775566
-0.062453,34.710506
-1.320286,36.776189
-1.301684,36.836301
-1.315964,36.811184
0.051714,34.286631
-0.4177770000005214,36.95940239512936
-1.177150944683408,36.89632036238994
-1.177763553958137,36.89830563137355
-1.17626470660513,36.8971087515516
-1.17470839486137,36.89050700000596
0.03730900000000001,36.35929900000002
-0.701643,36.44595800000002
-0.7878176520964598,35.3401977796601
-0.7869292150743586,35.33993157955048
0.524758529995264,35.28307786017528
6.308442231718883,-10.80715677265194
32.202897,20.162176
27.042861,14.429643
32.804385,13.292902
32.898826,13.175906
-18.91381099999999,47.54282799999999
-13.405661,48.27415600000003
-15.80558,35.032159
-13.96981,33.768198
12.645197,-8.00429
-20.28762,57.49692899999999
-20.22512,57.46288700000001
-20.22923400000001,57.45620800000001
-20.17597194805796,57.43475208837438
34.060824,-5.514026
31.968021,-6.555638000000001
32.055563,-7.406531
34.67355,-5.99643
32.951237,-5.669692
31.517217,-9.761709
33.891747,-5.579089
31.940609,-4.423633
32.682587,-4.744716
32.844092,-6.932912
34.058327,-5.515653
35.193692,-6.164397999999999
33.579579,-7.592725
31.638978,-8.008746
34.273713,-6.593518
34.039146,-6.782547
35.183253,-2.925633
34.79857,-5.561487
29.70815500000001,-9.739026
30.931601,-6.919842
33.827795,-4.832313
34.936672,-4.320811
31.495766,-9.786551
33.891068,-5.56459
35.002397,-5.905064
32.532946,-1.95376
34.693016,-1.922264
31.495908,-9.788539
32.35602900000001,-6.407045999999996
33.60967464643694,-7.552639447281369
30.353588,-9.532927999999961
35.69100400000001,-0.6432850000000156
-13.298189,35.24311700000003
-22.5404,17.070921
-22.97204468356146,14.50987080602873
5.112378,7.367347000000001
7.628065999999999,5.214742
10.309001,9.845601
6.328926999999999,5.624056
13.059933,5.247428
6.439033000000001,7.482686000000001
6.444974000000001,3.41965
4.74837,6.765725999999999
5.838368000000001,7.358978
5.495314,7.032591
11.99806,8.491579
9.916617,8.882095
-1.943462,30.053637
14.672274,-17.44608
8.474692,-13.23598
2.027155647736407,45.33470587786527
-33.74947,19.409284
-31.37125,27.052398
-33.84427,19.008125
-33.88583,18.542777
-29.22686,26.298275
-32.81129,26.986884
-34.07591,19.365543
-32.76785,26.634394
-26.27305,27.963611
-26.00604,28.046233
-26.17438,28.402588
-33.6254,18.841881
-34.06926809325729,18.4339403921298
-25.76158,28.181452
-33.79996948107339,18.37208022480815
-33.92859,18.860692
-26.9108,26.661485
-31.57111,28.773888
-25.68456,28.54695
-23.06257039485173,29.92035999999992
-34.06795313808127,18.43329413972683
-34.07106122246785,18.43456158569861
-34.07193436057091,18.43628085928053
4.849984,31.6176
6.163363,6.777165
15.623403,32.552795
15.639729,32.492049
13.98933360514736,32.30998599999926
4.092287000000003,30.67875800000001
-6.84093,39.276421
35.040872,9.498609
-6.174919,39.202818
-1.856074,31.651628
-6.176870000000001,35.731198
-10.05625,34.654792
-1.33687,31.815538
-8.901676,33.448048
37.2795,9.870406
36.805469,10.160929
36.802697,10.157109
35.04087800000009,9.498615897214401
2.240951,32.920542
2.769525,32.291114
0.440473,32.603688
